,collection,noise_level,log_name,trace_length,event_class_size,unique_traces,log_size
345,input,train,log_3619_1708942461.xes,5.002087682672234,5.0,1253.0,4311.0
346,input,train,log_3031_1708942460.xes,11.513522537562604,11.0,1991.0,2995.0
347,input,train,log_511_1708942461.xes,9.82830429239269,12.0,1787.0,2353.0
348,input,train,log_175_1708942459.xes,5.264680557947305,13.0,2180.0,5807.0
349,input,train,log_3450_1708942461.xes,6.012841987716359,11.0,1364.0,3582.0
350,input,train,log_933_1708942463.xes,5.199319213313162,12.0,281.0,2644.0
351,input,train,log_1268_1708942461.xes,5.0,6.0,4.0,5612.0
352,input,train,log_3115_1708942455.xes,6.251075847229694,13.0,4354.0,7436.0
353,input,train,log_932_1708942461.xes,3.2016767582673498,6.0,1143.0,6441.0
354,input,train,log_4880_1708942460.xes,4.453823061981282,7.0,116.0,5663.0
355,input,train,log_1603_1708942463.xes,2.989206945096199,7.0,7.0,4262.0
356,input,train,log_4122_1708942461.xes,8.170178799489145,13.0,660.0,3132.0
357,input,train,log_4371_1708942464.xes,4.044573643410852,5.0,532.0,2064.0
358,input,train,log_3954_1708942463.xes,4.499282124910265,7.0,618.0,2786.0
359,input,train,log_11_1708942464.xes,1.5865874363327674,13.0,63.0,4712.0
360,input,train,log_10_1708942461.xes,17.303186504217432,12.0,1121.0,2134.0
361,input,train,log_1520_1708942462.xes,5.978260869565218,6.0,1181.0,3588.0
362,input,train,log_425_1708942459.xes,6.686077446053798,12.0,2273.0,6766.0
363,input,train,log_4796_1708942463.xes,5.011943189154293,6.0,1003.0,3098.0
364,input,train,log_1096_1708942463.xes,5.494262765347103,7.0,9.0,3486.0
365,input,train,log_2613_1708942463.xes,5.984657749803304,6.0,797.0,2542.0
366,input,train,log_2781_1708942461.xes,5.995709123757904,6.0,1332.0,4428.0
367,input,train,log_1185_1708942463.xes,4.601024473534434,12.0,1220.0,3514.0
368,input,train,log_2107_1708942463.xes,5.972607372336828,7.0,530.0,2957.0
369,input,train,log_4794_1708942460.xes,13.148699970785861,9.0,622.0,3423.0
370,input,train,log_2275_1708942462.xes,5.01216287678477,5.0,1190.0,5673.0
371,input,train,log_3116_1708942461.xes,9.093310463121783,12.0,1917.0,2915.0
372,input,train,log_1269_1708942462.xes,5.503242542153048,10.0,1628.0,4626.0
373,input,train,log_2361_1708942461.xes,5.3998876194043826,6.0,3.0,5339.0
374,input,train,log_3281_1708942458.xes,9.634040136312002,12.0,3302.0,5282.0
375,input,train,log_4370_1708942462.xes,3.431275579809004,13.0,258.0,5864.0
376,input,train,log_3785_1708942459.xes,6.230504890298705,13.0,3731.0,7566.0
377,input,train,log_2276_1708942464.xes,3.0627321502269913,12.0,185.0,4846.0
378,input,train,log_4456_1708942460.xes,4.78926609381603,6.0,1873.0,7099.0
379,input,train,log_4288_1708942463.xes,7.033981841763943,7.0,84.0,3855.0
380,input,train,log_1018_1708942461.xes,5.985183721849071,7.0,1607.0,5062.0
381,input,train,log_512_1708942463.xes,1.7332261952591401,7.0,491.0,7467.0
382,input,train,log_3955_1708942464.xes,4.161726804123711,9.0,600.0,3104.0
383,input,train,log_2277_1708942465.xes,5.729536152796726,12.0,157.0,2932.0
384,input,train,log_759_1708942456.xes,16.739736790414458,14.0,2253.0,5091.0
385,input,train,log_3536_1708942461.xes,6.550570342205323,7.0,1097.0,5260.0
386,input,train,log_1854_1708942462.xes,8.30379410984346,11.0,1649.0,3769.0
387,input,train,log_1602_1708942458.xes,8.769589552238806,12.0,2498.0,5360.0
388,input,train,log_1688_1708942461.xes,17.980681818181818,13.0,1023.0,2640.0
389,input,train,log_684_1708942461.xes,5.5,8.0,88.0,6988.0
390,input,train,log_3703_1708942458.xes,13.031545741324921,12.0,1842.0,5389.0
391,input,train,log_2863_1708942462.xes,4.510437881873727,6.0,1606.0,7856.0
392,input,train,log_934_1708942464.xes,6.0,7.0,2.0,3716.0
393,input,train,log_92_1708942461.xes,5.417565947242206,7.0,2030.0,6672.0
394,input,train,log_2525_1708942453.xes,30.171882762046696,14.0,3296.0,4026.0
395,input,train,log_2951_1708942466.xes,9.513938527519658,11.0,925.0,1399.0
396,input,train,log_2444_1708942459.xes,6.631219245489339,9.0,506.0,7316.0
397,input,train,log_598_1708942461.xes,7.238576073934623,8.0,341.0,5843.0
398,input,train,log_3869_1708942457.xes,16.35159443990188,12.0,1484.0,4892.0
399,input,train,log_4289_1708942465.xes,8.118828451882845,7.0,55.0,2390.0
400,input,train,log_2188_1708942462.xes,4.907001603420631,13.0,2550.0,5613.0
401,input,train,log_4628_1708942465.xes,6.0,6.0,24.0,3082.0
402,input,train,log_845_1708942454.xes,16.321112319403447,12.0,3779.0,6437.0
403,input,train,log_1939_1708942462.xes,12.36055469953775,14.0,1190.0,3245.0
404,input,train,log_2695_1708942462.xes,4.151765245300321,8.0,1370.0,6543.0
405,input,train,log_3368_1708942461.xes,7.008316361167685,7.0,1203.0,5892.0
406,input,train,log_2445_1708942464.xes,7.006433350488934,7.0,1388.0,3886.0
407,input,train,log_4287_1708942459.xes,15.905303030303031,12.0,2553.0,3432.0
408,input,train,log_1940_1708942465.xes,15.15786202610317,10.0,792.0,1609.0
409,input,train,log_4208_1708942459.xes,16.567324955116696,14.0,2022.0,3342.0
410,input,train,log_685_1708942464.xes,8.433189655172415,7.0,21.0,3248.0
411,input,train,log_4882_1708942467.xes,5.0,6.0,2.0,1891.0
412,input,train,log_2446_1708942466.xes,6.009410801963994,6.0,842.0,2444.0
413,input,train,log_4541_1708942461.xes,10.246320681642137,12.0,2055.0,3873.0
414,input,train,log_4037_1708942466.xes,5.201671097607292,6.0,10.0,2633.0
415,input,train,log_176_1708942462.xes,7.0,7.0,52.0,6280.0
416,input,train,log_2187_1708942457.xes,21.837973099781046,13.0,2353.0,3197.0
417,input,train,log_3117_1708942464.xes,5.50448296473401,7.0,34.0,5019.0
418,input,train,log_2864_1708942464.xes,3.8983752787511947,11.0,39.0,6278.0
419,input,train,log_1097_1708942464.xes,4.994089834515367,6.0,894.0,5076.0
420,input,train,log_3621_1708942467.xes,5.0,5.0,1.0,1538.0
421,input,train,log_3537_1708942463.xes,6.298855633802817,13.0,1643.0,4544.0
422,input,train,log_513_1708942465.xes,7.0,7.0,8.0,3607.0
423,input,train,log_93_1708942464.xes,4.057401812688822,8.0,905.0,6289.0
424,input,train,log_4372_1708942465.xes,8.310647997394986,11.0,1999.0,3071.0
425,input,train,log_1020_1708942467.xes,2.0560669456066947,13.0,397.0,2390.0
426,input,train,log_935_1708942465.xes,6.0,6.0,2.0,3877.0
427,input,train,log_3451_1708942463.xes,5.510983606557377,7.0,1777.0,6100.0
428,input,train,log_4962_1708942463.xes,4.947952357643987,11.0,100.0,6129.0
429,input,train,log_1350_1708942461.xes,7.376740008980692,9.0,2480.0,6681.0
430,input,train,log_601_1708942468.xes,2.999495713565305,5.0,2.0,1983.0
431,input,train,log_3369_1708942464.xes,30.442097596504006,13.0,1276.0,1373.0
432,input,train,log_177_1708942464.xes,4.124980520492442,13.0,565.0,6417.0
433,input,train,log_4035_1708942457.xes,15.458225667527993,13.0,3952.0,4644.0
434,input,train,log_2950_1708942462.xes,6.593838467943381,7.0,1188.0,6005.0
435,input,train,log_2362_1708942464.xes,5.086566725455614,7.0,1239.0,6804.0
436,input,train,log_2106_1708942458.xes,9.747591998024204,12.0,1632.0,8098.0
437,input,train,log_4290_1708942466.xes,5.1305368143150485,10.0,1645.0,3409.0
438,input,train,log_2696_1708942465.xes,5.016835016835016,6.0,1430.0,4752.0
439,input,train,log_1021_1708942468.xes,2.293700458906967,11.0,75.0,2397.0
440,input,train,log_4036_1708942463.xes,6.987004103967168,7.0,1223.0,5848.0
441,input,train,log_1270_1708942464.xes,4.783893034825871,6.0,13.0,6432.0
442,input,train,log_848_1708942462.xes,6.603026446047235,13.0,3371.0,7071.0
443,input,train,log_1772_1708942465.xes,5.48920282542886,7.0,1707.0,4955.0
444,input,train,log_1855_1708942464.xes,8.42192429022082,10.0,3608.0,5072.0
445,input,train,log_3198_1708942466.xes,5.819744869661675,7.0,135.0,3606.0
446,input,train,log_4629_1708942466.xes,2.5386546184738954,12.0,755.0,5976.0
447,input,train,log_1771_1708942460.xes,13.33934942287513,12.0,1704.0,4765.0
448,input,train,log_261_1708942460.xes,9.323845667299178,13.0,2942.0,6324.0
449,input,train,log_2363_1708942467.xes,5.977326968973747,7.0,1112.0,2514.0
450,input,train,log_1941_1708942466.xes,5.999757927862503,6.0,670.0,4131.0
451,input,train,log_4884_1708942469.xes,3.6483909415971394,6.0,320.0,1678.0
452,input,train,log_600_1708942467.xes,14.20075997466751,12.0,919.0,1579.0
453,input,train,log_599_1708942464.xes,5.2043348515784515,6.0,4.0,6367.0
454,input,train,log_3786_1708942462.xes,8.233372424191657,13.0,1453.0,5969.0
455,input,train,log_4881_1708942462.xes,6.5014446227929374,8.0,2147.0,6230.0
456,input,train,log_3705_1708942466.xes,8.842983651226158,11.0,1440.0,2936.0
457,input,train,log_1022_1708942468.xes,2.1012619267466914,7.0,6.0,3249.0
458,input,train,log_3787_1708942466.xes,6.0,6.0,57.0,3821.0
459,input,train,log_2612_1708942457.xes,10.870690759964116,12.0,3856.0,7803.0
460,input,train,log_686_1708942466.xes,9.19499200852424,11.0,1281.0,3754.0
461,input,train,log_1605_1708942468.xes,2.439568612867237,15.0,559.0,2689.0
462,input,train,log_427_1708942467.xes,2.174714009805378,11.0,43.0,6731.0
463,input,train,log_1773_1708942467.xes,6.0,7.0,2.0,3429.0
464,input,train,log_3704_1708942461.xes,17.977833894500563,13.0,2831.0,3564.0
465,input,train,log_2279_1708942468.xes,5.9372977346278315,7.0,496.0,2472.0
466,input,train,log_2782_1708942463.xes,15.109987669543774,15.0,3183.0,4055.0
467,input,train,log_2026_1708942467.xes,10.579166666666667,10.0,343.0,3120.0
468,input,train,log_3953_1708942458.xes,18.15909090909091,12.0,3895.0,5720.0
469,input,train,log_3283_1708942463.xes,5.995701608430394,7.0,1531.0,7212.0
470,input,train,log_4798_1708942468.xes,2.5010250102501024,6.0,575.0,4878.0
471,input,train,log_1186_1708942465.xes,5.844723704596316,12.0,654.0,5809.0
472,input,train,log_2528_1708942461.xes,12.044657422512234,11.0,4411.0,4904.0
473,input,train,log_2952_1708942467.xes,5.054065208419315,8.0,854.0,4846.0
474,input,train,log_2278_1708942466.xes,8.87972595787871,9.0,1891.0,3941.0
475,input,train,log_4963_1708942466.xes,5.31946573242829,7.0,1398.0,4567.0
476,input,train,log_12_1708942465.xes,9.6632972322503,10.0,2839.0,4155.0
477,input,train,log_426_1708942462.xes,7.593611493198838,11.0,3468.0,6543.0
478,input,train,log_1689_1708942464.xes,5.004810735536144,6.0,1468.0,7899.0
479,input,train,log_3957_1708942469.xes,3.732311320754717,9.0,287.0,2544.0
480,input,train,log_2615_1708942468.xes,8.50293542074364,10.0,834.0,3066.0
481,input,train,log_13_1708942468.xes,3.745647969052224,9.0,9.0,4136.0
482,input,train,log_1435_1708942465.xes,5.0,6.0,188.0,6034.0
483,input,train,log_1271_1708942467.xes,3.4807975159339763,7.0,856.0,6119.0
484,input,train,log_3789_1708942469.xes,4.987849973586899,5.0,408.0,1893.0
485,input,train,log_2783_1708942468.xes,7.0,7.0,2.0,3520.0
486,input,train,log_2025_1708942461.xes,16.766296670030272,14.0,2706.0,4955.0
487,input,train,log_3788_1708942468.xes,4.085988085988086,11.0,277.0,3861.0
488,input,train,log_1351_1708942466.xes,8.052972098665588,8.0,30.0,4946.0
489,input,train,log_3958_1708942469.xes,4.999441028507546,5.0,294.0,1789.0
490,input,train,log_1019_1708942464.xes,6.0,7.0,24.0,7398.0
491,input,train,log_3118_1708942466.xes,7.137292342944434,12.0,1807.0,5237.0
492,input,train,log_4964_1708942469.xes,3.9566547679755226,10.0,20.0,3922.0
493,input,train,log_1604_1708942464.xes,11.81743634009495,12.0,364.0,4634.0
494,input,train,log_2529_1708942466.xes,6.242034434989115,8.0,3.0,5053.0
495,input,train,log_3032_1708942462.xes,10.182598646194485,12.0,1724.0,6057.0
496,input,train,log_3120_1708942470.xes,7.0,7.0,1.0,1307.0
497,input,train,log_3620_1708942463.xes,21.172520661157026,12.0,1142.0,2904.0
498,input,train,log_1095_1708942454.xes,20.9585557299843,12.0,5800.0,6370.0
499,input,train,log_4458_1708942468.xes,5.0,6.0,40.0,3396.0
500,input,train,log_3790_1708942470.xes,4.506420545746389,6.0,2.0,2492.0
501,input,train,log_4797_1708942464.xes,5.961990702761827,8.0,1436.0,7314.0
502,input,train,log_178_1708942467.xes,5.804296377207355,8.0,6.0,5493.0
503,input,train,log_849_1708942466.xes,10.938888888888888,12.0,2134.0,3780.0
504,input,train,log_1690_1708942468.xes,2.8567426223384387,10.0,25.0,5354.0
505,input,train,log_1187_1708942468.xes,10.009136735979837,11.0,2556.0,3174.0
506,input,train,log_1521_1708942463.xes,6.570042140211978,7.0,1993.0,7831.0
507,input,train,log_4627_1708942458.xes,15.040928833945873,13.0,4608.0,5986.0
508,input,train,log_2280_1708942469.xes,5.0,6.0,4.0,3541.0
509,input,train,log_3197_1708942457.xes,11.781230263988885,13.0,4218.0,7917.0
510,input,train,log_3538_1708942466.xes,9.053840454433193,13.0,2219.0,4049.0
511,input,train,log_263_1708942468.xes,6.859936011375756,7.0,796.0,2813.0
512,input,train,log_4883_1708942467.xes,6.715531955243694,7.0,32.0,5273.0
513,input,train,log_2614_1708942464.xes,7.339408425455632,8.0,221.0,6694.0
514,input,train,log_4121_1708942453.xes,27.381748286812634,14.0,3984.0,5983.0
515,input,train,log_4123_1708942463.xes,9.650052702906189,9.0,396.0,6641.0
516,input,train,log_4965_1708942470.xes,9.67378252168112,12.0,192.0,1499.0
517,input,train,log_1023_1708942469.xes,4.9761359921542985,6.0,1104.0,3059.0
518,input,train,log_4373_1708942467.xes,5.033108219403722,13.0,2909.0,6071.0
519,input,train,log_1434_1708942457.xes,12.816112567250656,13.0,1536.0,7249.0
520,input,train,log_2530_1708942468.xes,6.81751968503937,8.0,1711.0,5080.0
521,input,train,log_3199_1708942468.xes,3.7927206551410375,13.0,99.0,5495.0
522,input,train,log_262_1708942464.xes,11.545213939126599,13.0,1074.0,4534.0
523,input,train,log_3956_1708942465.xes,7.010703363914373,8.0,2695.0,5886.0
524,input,train,log_1774_1708942468.xes,2.4052089642640824,12.0,848.0,6604.0
525,input,train,log_1024_1708942470.xes,6.764425622022234,12.0,528.0,1889.0
526,input,train,log_3033_1708942467.xes,5.999653499653499,6.0,1126.0,5772.0
527,input,train,log_1100_1708942471.xes,2.131708517971443,13.0,59.0,4062.0
528,input,train,log_3959_1708942470.xes,3.4986992715920917,7.0,7.0,3844.0
529,input,train,log_1352_1708942468.xes,6.215149921094161,10.0,1125.0,3802.0
530,input,train,log_1099_1708942470.xes,9.944683670089434,14.0,1812.0,3019.0
531,input,train,log_4124_1708942467.xes,9.323629793214215,10.0,957.0,4981.0
532,input,train,log_179_1708942469.xes,3.495427649273803,5.0,3.0,7436.0
533,input,train,log_1272_1708942469.xes,3.514799154334038,12.0,844.0,4730.0
534,input,train,log_2616_1708942469.xes,4.668999151823579,8.0,1667.0,4716.0
535,input,train,log_3540_1708942470.xes,3.57932083122149,11.0,1277.0,3946.0
536,input,train,log_4038_1708942467.xes,12.57961432506887,12.0,2033.0,3630.0
537,input,train,log_2784_1708942469.xes,5.0277063696086834,10.0,786.0,3501.0
538,input,train,log_3541_1708942471.xes,12.186486486486487,10.0,746.0,1110.0
539,input,train,log_687_1708942467.xes,14.383104853649499,11.0,2391.0,2699.0
540,input,train,log_2027_1708942468.xes,4.7290216196408945,7.0,1963.0,5458.0
541,input,train,log_3539_1708942469.xes,9.689213349225268,14.0,568.0,3356.0
542,input,train,log_1098_1708942466.xes,8.914548641542506,13.0,3367.0,4564.0
543,input,train,log_4210_1708942470.xes,5.014942528735633,6.0,1167.0,3480.0
544,input,train,log_4630_1708942468.xes,7.660973084886129,11.0,1948.0,3864.0
545,input,train,log_515_1708942470.xes,3.8972734783806113,11.0,757.0,3631.0
546,input,train,log_3119_1708942468.xes,4.568831989884622,6.0,1031.0,6327.0
547,input,train,log_2189_1708942465.xes,8.608054656598346,10.0,1891.0,5562.0
548,input,train,log_4457_1708942463.xes,15.322188984691184,14.0,2294.0,5683.0
549,input,train,log_1606_1708942469.xes,4.853028451736778,6.0,1532.0,5729.0
550,input,train,log_3200_1708942470.xes,4.401944106925881,6.0,1111.0,4115.0
551,input,train,log_514_1708942467.xes,7.993819530284302,7.0,1213.0,5663.0
552,input,train,log_2448_1708942471.xes,3.184649387181033,14.0,23.0,4977.0
553,input,train,log_3034_1708942470.xes,7.005461165048544,8.0,685.0,3296.0
554,input,train,log_3453_1708942470.xes,5.0,5.0,1.0,5084.0
555,input,train,log_2954_1708942472.xes,3.0507539536594335,5.0,313.0,2719.0
556,input,train,log_4966_1708942471.xes,5.01670843776107,10.0,209.0,3591.0
557,input,train,log_4211_1708942471.xes,2.6713757878722015,6.0,467.0,4601.0
558,input,train,log_2281_1708942470.xes,4.651054770659957,13.0,1045.0,5167.0
559,input,train,log_4459_1708942469.xes,3.3893762183235867,14.0,1361.0,6156.0
560,input,train,log_4374_1708942470.xes,8.053554351291043,7.0,850.0,3137.0
561,input,train,log_1188_1708942469.xes,4.222793763060602,11.0,2158.0,6221.0
562,input,train,log_1025_1708942471.xes,4.501314636283961,6.0,5.0,4564.0
563,input,train,log_2785_1708942471.xes,5.795765027322404,7.0,535.0,2928.0
564,input,train,log_1353_1708942470.xes,3.511134865490825,13.0,237.0,5613.0
565,input,train,log_937_1708942470.xes,4.428355501813785,6.0,38.0,6616.0
566,input,train,log_4291_1708942467.xes,5.99207135777998,8.0,2196.0,6054.0
567,input,train,log_605_1708942473.xes,2.4498381877022655,11.0,47.0,3090.0
568,input,train,log_604_1708942472.xes,6.0271714922049,7.0,813.0,2245.0
569,input,train,log_2532_1708942472.xes,2.5138387484957883,6.0,7.0,3324.0
570,input,train,log_4212_1708942472.xes,4.231853116994023,13.0,19.0,2342.0
571,input,train,log_4886_1708942472.xes,4.5293214614676085,10.0,874.0,3257.0
572,input,train,log_1942_1708942468.xes,6.676136363636363,12.0,1630.0,6688.0
573,input,train,log_1436_1708942468.xes,5.72100674453035,7.0,47.0,6079.0
574,input,train,log_1189_1708942471.xes,6.261175147596289,8.0,12.0,3557.0
575,input,train,log_1857_1708942473.xes,2.618869936034115,7.0,393.0,1876.0
576,input,train,log_14_1708942469.xes,6.43144208037825,12.0,1062.0,5076.0
577,input,train,log_936_1708942467.xes,11.960879014730741,11.0,1063.0,4141.0
578,input,train,log_1437_1708942471.xes,10.60398114195914,12.0,499.0,1909.0
579,input,train,log_4631_1708942471.xes,4.984608420099592,12.0,866.0,4418.0
580,input,train,log_4460_1708942472.xes,6.9370418283743,12.0,1240.0,2319.0
581,input,train,log_4461_1708942473.xes,3.493502165944685,7.0,8.0,3001.0
582,input,train,log_3542_1708942472.xes,7.0090220137134605,8.0,619.0,2771.0
583,input,train,log_4214_1708942473.xes,7.015342960288809,7.0,655.0,1108.0
584,input,train,log_4126_1708942473.xes,2.133292941532869,7.0,15.0,3301.0
585,input,train,log_1775_1708942471.xes,8.548759983186212,12.0,709.0,4758.0
586,input,train,log_4213_1708942473.xes,3.2300119331742243,11.0,262.0,3352.0
587,input,train,log_2953_1708942468.xes,12.726702764320319,11.0,1589.0,3509.0
588,input,train,log_602_1708942468.xes,7.969897652016857,7.0,12.0,6644.0
589,input,train,log_2531_1708942470.xes,10.699920191540304,14.0,1426.0,3759.0
590,input,train,log_1026_1708942472.xes,3.512443438914027,7.0,758.0,7956.0
591,input,train,log_341_1708942460.xes,20.04187725631769,14.0,2855.0,5540.0
592,input,train,log_4039_1708942469.xes,20.75,12.0,1213.0,2656.0
593,input,train,log_3870_1708942462.xes,12.08175355450237,11.0,3396.0,6752.0
594,input,train,log_3284_1708942467.xes,7.704860501842428,12.0,2312.0,5699.0
595,input,train,log_688_1708942469.xes,8.141513056835638,12.0,2478.0,5208.0
596,input,train,log_95_1708942471.xes,6.002265005662514,13.0,478.0,4415.0
597,input,train,log_2364_1708942468.xes,9.939873417721518,7.0,247.0,5056.0
598,input,train,log_15_1708942472.xes,5.5495289751641455,11.0,145.0,3503.0
599,input,train,log_603_1708942470.xes,9.094275274056029,7.0,876.0,4105.0
600,input,train,log_4799_1708942469.xes,5.39225453961112,7.0,2052.0,6223.0
601,input,train,log_1522_1708942468.xes,11.519162995594714,11.0,2577.0,4540.0
602,input,train,log_3707_1708942473.xes,8.0560593569662,11.0,894.0,1213.0
603,input,train,log_1691_1708942470.xes,5.534273925196326,7.0,6.0,7513.0
604,input,train,log_4375_1708942472.xes,5.40958605664488,12.0,350.0,4131.0
605,input,train,log_850_1708942469.xes,7.3653583284514745,8.0,1293.0,5121.0
